    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839   -0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528   -0.852502  0.00141419   -0.231716   -0.445836    0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839   -0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528   -0.852502  0.00141419   -0.231716   -0.445836    0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839   -0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528   -0.852502  0.00141419   -0.231716   -0.445836    0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839   -0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528   -0.852502  0.00141419   -0.231716   -0.445836    0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839   -0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836    0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839   -0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409    0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838    0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284  -0.0120466   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916    0.777144    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
    0.53299  -0.0445365   -0.524451   -0.450186    -0.28147   -0.666986  -0.0269652    0.795313    0.818416   -0.878871    0.809306  0.00904579   0.0325839    0.361934    0.973284   -0.475425   -0.467711    0.818534    0.895528    0.852502  0.00141419   -0.231716   -0.445836   -0.827635   0.0594948  -0.0711084     0.88196   -0.899832    0.523029    0.540409   -0.655635   -0.749269   -0.968265    0.376911    0.736494    0.259087    0.472449    0.450824   -0.998916     1.24052    -0.53361   -0.387356    -0.29797   0.0265474    0.182227    0.691963   -0.175838   -0.683021   -0.461365   -0.169211
